"열린동물병원","대구광역시 동구 아양로 17 (신암동)","952-7227",
"무양반려동물병원","경상북도 상주시 삼백로 105, 103호 (무양동)",
"에버펫동물병원","경기도 성남시 분당구 성남대로 165, 118호 (금곡동)","031-714-1175",
"현대종합동물병원","서울특별시 동대문구 답십리로 293, 1층 (장안동)","02-2212-7596",
"광진24시필동물병원","서울특별시 광진구 광나루로56길 32, 105,106,201호 (구의동, 구의현대2단지아파트)",
"25시 죽곡동물병원","대구광역시 달성군 다사읍 대실역남로 34, 204호","587-8765",
"새하늘 동물병원","충청북도 충주시 대림5길 5, 2층 (문화동)",
"삼성동물병원","경상북도 청송군 청송읍 군청로 9","054-872-9020",
"화봉GL동물병원","울산광역시 북구 화동로 11, 124동 1층 113호 (화봉동, 화봉 쌍용예가)","052-288-9191",
"리버풀 동물병원","인천광역시 계양구 장제로 916 (병방동)","032-551-7296,010-478",
"수호동물병원","강원도 영월군 영월읍 단종로33번길 7",
"한밭동물종합병원","대전광역시 유성구 봉산로6번길 9, 1층 (봉산동)","042-931-1187",
"제일동물병원","대전광역시 중구 충무로 75 (문창동)","042-252-7575",
"공동물병원","대전광역시 중구 대흥로 94 (대흥동)","042-257-1300",
"금비동물병원","대전광역시 중구 계백로 1697-1 (오류동)","042-256-4672",
"권 동물병원","대전광역시 중구 대종로 244-2 (석교동)","042-274-2504",
"경희궁 바른 동물병원","서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",
"대경연합동물영상센터","대구광역시 남구 현충로 228, 2층 (대명동)",
"굿모닝동물병원","대전광역시 중구 대종로 309 (부사동)","042-636-9645",
"푸우동물병원","대전광역시 중구 동서대로 1433-1 (중촌동)","042-223-5775",
"청운동물병원","대전광역시 중구 태평로 36 (유천동)","042-522-0005",
"중부종합동물병원","대전광역시 중구 중교로 80 (대흥동)","042-226-2228",
"더케이동물병원","서울특별시 동대문구 답십리로 140, 2층 211호 (답십리동, 세기프라자)","02-2213-8875",
"무양반려동물병원","경상북도 상주시 삼백로 105, 103호 (무양동)",
"에버펫동물병원","경기도 성남시 분당구 성남대로 165, 118호 (금곡동)","031-714-1175",
"현대종합동물병원","서울특별시 동대문구 답십리로 293, 1층 (장안동)","02-2212-7596",
"광진24시필동물병원","서울특별시 광진구 광나루로56길 32, 105,106,201호 (구의동, 구의현대2단지아파트)",
"25시 죽곡동물병원","대구광역시 달성군 다사읍 대실역남로 34, 204호","587-8765",
"새하늘 동물병원","충청북도 충주시 대림5길 5, 2층 (문화동)",
"삼성동물병원","경상북도 청송군 청송읍 군청로 9","054-872-9020",
"화봉GL동물병원","울산광역시 북구 화동로 11, 124동 1층 113호 (화봉동, 화봉 쌍용예가)","052-288-9191",
"리버풀 동물병원","인천광역시 계양구 장제로 916 (병방동)","032-551-7296,010-478",
"수호동물병원","강원도 영월군 영월읍 단종로33번길 7",
"한밭동물종합병원","대전광역시 유성구 봉산로6번길 9, 1층 (봉산동)","042-931-1187",
"제일동물병원","대전광역시 중구 충무로 75 (문창동)","042-252-7575",
"공동물병원","대전광역시 중구 대흥로 94 (대흥동)","042-257-1300",
"금비동물병원","대전광역시 중구 계백로 1697-1 (오류동)","042-256-4672",
"권 동물병원","대전광역시 중구 대종로 244-2 (석교동)","042-274-2504",
"경희궁 바른 동물병원","서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",
"대경연합동물영상센터","대구광역시 남구 현충로 228, 2층 (대명동)",
"굿모닝동물병원","대전광역시 중구 대종로 309 (부사동)","042-636-9645",
"푸우동물병원","대전광역시 중구 동서대로 1433-1 (중촌동)","042-223-5775",
"청운동물병원","대전광역시 중구 태평로 36 (유천동)","042-522-0005",
"중부종합동물병원","대전광역시 중구 중교로 80 (대흥동)","042-226-2228",
"하나동물병원","대전광역시 중구 동서대로 1198 (태평동)",
"서울동물병원","대전광역시 중구 보문산로64번길 4 (산성동)","042-585-6767",
"쿨펫동물병원","대전광역시 중구 중교로 78-1 (대흥동)",
"닥터 펫 에이스 동물병원","대전광역시 중구 보문산로 72 (산성동)","042-585-7533",
"꿀벌 동물병원","대전광역시 중구 대종로529번길 43, 7층 701호 (선화동, 한성빌딩)",
"문화동물병원","대전광역시 중구 계백로1686번길 16 (문화동)","042-582-7583",
"티어하임 동물병원","세종특별자치시  새롬중앙로 47, 2층 203호 (새롬동)","044-868-0264",
"동탄스케치동물병원","경기도 화성시 지산2길 12-20, 101호 (영천동)","031-373-6307",
"화봉GL동물병원","울산광역시 북구 화동로 11, 124동 1층 113호 (화봉동, 화봉 쌍용예가)","052-288-9191",
"리버풀 동물병원","인천광역시 계양구 장제로 916 (병방동)","032-551-7296,010-478",
"수호동물병원","강원도 영월군 영월읍 단종로33번길 7",
"한밭동물종합병원","대전광역시 유성구 봉산로6번길 9, 1층 (봉산동)","042-931-1187",
"제일동물병원","대전광역시 중구 충무로 75 (문창동)","042-252-7575",
"공동물병원","대전광역시 중구 대흥로 94 (대흥동)","042-257-1300",
"금비동물병원","대전광역시 중구 계백로 1697-1 (오류동)","042-256-4672",
"권 동물병원","대전광역시 중구 대종로 244-2 (석교동)","042-274-2504",
"경희궁 바른 동물병원","서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",
"대경연합동물영상센터","대구광역시 남구 현충로 228, 2층 (대명동)",
"굿모닝동물병원","대전광역시 중구 대종로 309 (부사동)","042-636-9645",
"푸우동물병원","대전광역시 중구 동서대로 1433-1 (중촌동)","042-223-5775",
"청운동물병원","대전광역시 중구 태평로 36 (유천동)","042-522-0005",
"중부종합동물병원","대전광역시 중구 중교로 80 (대흥동)","042-226-2228",
"하나동물병원","대전광역시 중구 동서대로 1198 (태평동)",
"서울동물병원","대전광역시 중구 보문산로64번길 4 (산성동)","042-585-6767",
"쿨펫동물병원","대전광역시 중구 중교로 78-1 (대흥동)",
"닥터 펫 에이스 동물병원","대전광역시 중구 보문산로 72 (산성동)","042-585-7533",
"꿀벌 동물병원","대전광역시 중구 대종로529번길 43, 7층 701호 (선화동, 한성빌딩)",
"문화동물병원","대전광역시 중구 계백로1686번길 16 (문화동)","042-582-7583",
"티어하임 동물병원","세종특별자치시  새롬중앙로 47, 2층 203호 (새롬동)","044-868-0264",
"동탄스케치동물병원","경기도 화성시 지산2길 12-20, 101호 (영천동)","031-373-6307",
"하인츠동물병원","인천광역시 남구 독배로 305, 201호 (용현동)","032-204-7707",
"정원동물병원","전라남도 순천시 순천만정원로 78, 1층 104호 (풍덕동)","061-745-1777",
"베리떼 동물병원","인천광역시 연수구 해돋이로 168-7, 103호 (송도동, 레드원프라자)","032-710-4575",
"송파원동물병원","서울특별시 송파구 백제고분로 432, 2층 (송파동)","419-7571",
"대영동물병원","전라북도 김제시 콩쥐팥쥐로 53 (검산동)",
"연두동물병원","서울특별시 광진구 광나루로 524 (구의동)","024550975",
"코끼리 동물병원","전라북도 전주시 완산구 중화산로 100 (중화산동2가)","0632457975",
"런던동물병원","경기도 부천시 경인로 102 (송내동)","032-611-0275",
"경희궁 바른 동물병원","서울특별시 종로구 송월길 99, 상가동 2층 2229호 (홍파동, 경희궁자이 2단지)",
"대경연합동물영상센터","대구광역시 남구 현충로 228, 2층 (대명동)",
"굿모닝동물병원","대전광역시 중구 대종로 309 (부사동)","042-636-9645",
"푸우동물병원","대전광역시 중구 동서대로 1433-1 (중촌동)","042-223-5775",
"청운동물병원","대전광역시 중구 태평로 36 (유천동)","042-522-0005",
"중부종합동물병원","대전광역시 중구 중교로 80 (대흥동)","042-226-2228",
"하나동물병원","대전광역시 중구 동서대로 1198 (태평동)",
"서울동물병원","대전광역시 중구 보문산로64번길 4 (산성동)","042-585-6767",
"쿨펫동물병원","대전광역시 중구 중교로 78-1 (대흥동)",
"닥터 펫 에이스 동물병원","대전광역시 중구 보문산로 72 (산성동)","042-585-7533",
"꿀벌 동물병원","대전광역시 중구 대종로529번길 43, 7층 701호 (선화동, 한성빌딩)",
"문화동물병원","대전광역시 중구 계백로1686번길 16 (문화동)","042-582-7583",
"티어하임 동물병원","세종특별자치시  새롬중앙로 47, 2층 203호 (새롬동)","044-868-0264",
"동탄스케치동물병원","경기도 화성시 지산2길 12-20, 101호 (영천동)","031-373-6307",
"하인츠동물병원","인천광역시 남구 독배로 305, 201호 (용현동)","032-204-7707",
"정원동물병원","전라남도 순천시 순천만정원로 78, 1층 104호 (풍덕동)","061-745-1777",
"베리떼 동물병원","인천광역시 연수구 해돋이로 168-7, 103호 (송도동, 레드원프라자)","032-710-4575",
"송파원동물병원","서울특별시 송파구 백제고분로 432, 2층 (송파동)","419-7571",
"대영동물병원","전라북도 김제시 콩쥐팥쥐로 53 (검산동)",
"연두동물병원","서울특별시 광진구 광나루로 524 (구의동)","024550975",
"코끼리 동물병원","전라북도 전주시 완산구 중화산로 100 (중화산동2가)","0632457975",
"런던동물병원","경기도 부천시 경인로 102 (송내동)","032-611-0275",
"24시봉담우리애동물병원","경기도 화성시 봉담읍 동화새터길 5","031-293-0075",
"일산 클래식 동물병원","경기도 고양시 일산동구 중앙로 1124, 1층 (백석동, 이마트전용관)","031-902-1375",
"정주산업동물병원","전라북도 정읍시 벚꽃로 48 (농소동, 동물병원)",
"우리동물병원","서울특별시 광진구 뚝섬로 636 (자양동)","02-457-0231",
"탑스동물메디컬센터","대구광역시 달서구 월곡로 291, 상가101호, 지하B001호 (상인동, 상인중석타운)","053-637-7501",
"더펫동물병원","전라북도 전주시 덕진구 한배미1길 61 (인후동1가)","247-7566",
"펫프렌즈 동물병원","대전광역시 유성구 북유성대로 206 (하기동)","042-826-7550",
"바른동물병원","경기도 광명시 가마산로 7, 가상가동 132호 (철산동)","02-2614-0780",
"쿨펫동물병원","대전광역시 중구 중교로 78-1 (대흥동)",
"닥터 펫 에이스 동물병원","대전광역시 중구 보문산로 72 (산성동)","042-585-7533",
"꿀벌 동물병원","대전광역시 중구 대종로529번길 43, 7층 701호 (선화동, 한성빌딩)",
"문화동물병원","대전광역시 중구 계백로1686번길 16 (문화동)","042-582-7583",
"티어하임 동물병원","세종특별자치시  새롬중앙로 47, 2층 203호 (새롬동)","044-868-0264",
"동탄스케치동물병원","경기도 화성시 지산2길 12-20, 101호 (영천동)","031-373-6307",
"하인츠동물병원","인천광역시 남구 독배로 305, 201호 (용현동)","032-204-7707",
"정원동물병원","전라남도 순천시 순천만정원로 78, 1층 104호 (풍덕동)","061-745-1777",
"베리떼 동물병원","인천광역시 연수구 해돋이로 168-7, 103호 (송도동, 레드원프라자)","032-710-4575",
"송파원동물병원","서울특별시 송파구 백제고분로 432, 2층 (송파동)","419-7571",
"대영동물병원","전라북도 김제시 콩쥐팥쥐로 53 (검산동)",
"연두동물병원","서울특별시 광진구 광나루로 524 (구의동)","024550975",
"코끼리 동물병원","전라북도 전주시 완산구 중화산로 100 (중화산동2가)","0632457975",
"런던동물병원","경기도 부천시 경인로 102 (송내동)","032-611-0275",
"24시봉담우리애동물병원","경기도 화성시 봉담읍 동화새터길 5","031-293-0075",
"일산 클래식 동물병원","경기도 고양시 일산동구 중앙로 1124, 1층 (백석동, 이마트전용관)","031-902-1375",
"정주산업동물병원","전라북도 정읍시 벚꽃로 48 (농소동, 동물병원)",
"우리동물병원","서울특별시 광진구 뚝섬로 636 (자양동)","02-457-0231",
"탑스동물메디컬센터","대구광역시 달서구 월곡로 291, 상가101호, 지하B001호 (상인동, 상인중석타운)","053-637-7501",
"더펫동물병원","전라북도 전주시 덕진구 한배미1길 61 (인후동1가)","247-7566",
"펫프렌즈 동물병원","대전광역시 유성구 북유성대로 206 (하기동)","042-826-7550",
"바른동물병원","경기도 광명시 가마산로 7, 가상가동 132호 (철산동)","02-2614-0780",
"영동가축병원","","648-2778",
"아이즈동물병원","강원도 강릉시 옥가로 22 (옥천동)","646-8841",
"애견종합동물병원","강원도 강릉시 경강로 2132 (옥천동)","647-8575",
"강릉동물병원","강원도 강릉시 옥가로 18 (옥천동)","641-7584",
"강릉축협동물병원","강원도 강릉시 용지로 20 (입암동, 강릉축협)","645-2101",
"강원양돈축산업협동조합동물병원","강원도 강릉시 솔올로 9 (교동)","642-2212",
"행복한종합동물병원","강원도 강릉시 경강로 2142 (옥천동)","648-7533",
"도그빌동물병원","강원도 강릉시 율곡로 2858 (옥천동)","645-2289",
"베리떼 동물병원","인천광역시 연수구 해돋이로 168-7, 103호 (송도동, 레드원프라자)","032-710-4575",
"송파원동물병원","서울특별시 송파구 백제고분로 432, 2층 (송파동)","419-7571",
"대영동물병원","전라북도 김제시 콩쥐팥쥐로 53 (검산동)",
"연두동물병원","서울특별시 광진구 광나루로 524 (구의동)","024550975",
"코끼리 동물병원","전라북도 전주시 완산구 중화산로 100 (중화산동2가)","0632457975",
"런던동물병원","경기도 부천시 경인로 102 (송내동)","032-611-0275",
"24시봉담우리애동물병원","경기도 화성시 봉담읍 동화새터길 5","031-293-0075",
"일산 클래식 동물병원","경기도 고양시 일산동구 중앙로 1124, 1층 (백석동, 이마트전용관)","031-902-1375",
"정주산업동물병원","전라북도 정읍시 벚꽃로 48 (농소동, 동물병원)",
"우리동물병원","서울특별시 광진구 뚝섬로 636 (자양동)","02-457-0231",
"탑스동물메디컬센터","대구광역시 달서구 월곡로 291, 상가101호, 지하B001호 (상인동, 상인중석타운)","053-637-7501",
"더펫동물병원","전라북도 전주시 덕진구 한배미1길 61 (인후동1가)","247-7566",
"펫프렌즈 동물병원","대전광역시 유성구 북유성대로 206 (하기동)","042-826-7550",
"바른동물병원","경기도 광명시 가마산로 7, 가상가동 132호 (철산동)","02-2614-0780",
"영동가축병원","","648-2778",
"아이즈동물병원","강원도 강릉시 옥가로 22 (옥천동)","646-8841",
"애견종합동물병원","강원도 강릉시 경강로 2132 (옥천동)","647-8575",
"강릉동물병원","강원도 강릉시 옥가로 18 (옥천동)","641-7584",
"강릉축협동물병원","강원도 강릉시 용지로 20 (입암동, 강릉축협)","645-2101",
"강원양돈축산업협동조합동물병원","강원도 강릉시 솔올로 9 (교동)","642-2212",
"행복한종합동물병원","강원도 강릉시 경강로 2142 (옥천동)","648-7533",
"도그빌동물병원","강원도 강릉시 율곡로 2858 (옥천동)","645-2289",
"나은동물병원","강원도 강릉시 솔올로 93 (교동)","642-7587",
"강남가축병원","강원도 강릉시 남구길24번길 16 (포남동)","033-645-8871",
"용인동물병원","경기도 용인시 처인구 명지로 17 (역북동)","332-3070",
"제일동물병원","경기도 용인시 처인구 백암면 백암로201번길 24","332-4179",
"포곡동물병원","","334-3304",
"죽전동물병원","경기도 용인시 기흥구 죽전로 53 (보정동, 야후빌딩)","031-266-2993",
"제이엘 동물병원","경기도 용인시 기흥구 평촌2로1번길 9-1 (동백동)","031-285-8275",
"동백동물병원","경기도 용인시 기흥구 동백5로 21-11, 107호 (중동, 동백훼미리프라자 1)","031-693-8627",
"정주산업동물병원","전라북도 정읍시 벚꽃로 48 (농소동, 동물병원)",
"우리동물병원","서울특별시 광진구 뚝섬로 636 (자양동)","02-457-0231",
"탑스동물메디컬센터","대구광역시 달서구 월곡로 291, 상가101호, 지하B001호 (상인동, 상인중석타운)","053-637-7501",
"더펫동물병원","전라북도 전주시 덕진구 한배미1길 61 (인후동1가)","247-7566",
"펫프렌즈 동물병원","대전광역시 유성구 북유성대로 206 (하기동)","042-826-7550",
"바른동물병원","경기도 광명시 가마산로 7, 가상가동 132호 (철산동)","02-2614-0780",
"영동가축병원","","648-2778",
"아이즈동물병원","강원도 강릉시 옥가로 22 (옥천동)","646-8841",
"애견종합동물병원","강원도 강릉시 경강로 2132 (옥천동)","647-8575",
"강릉동물병원","강원도 강릉시 옥가로 18 (옥천동)","641-7584",
"강릉축협동물병원","강원도 강릉시 용지로 20 (입암동, 강릉축협)","645-2101",
"강원양돈축산업협동조합동물병원","강원도 강릉시 솔올로 9 (교동)","642-2212",
"행복한종합동물병원","강원도 강릉시 경강로 2142 (옥천동)","648-7533",
"도그빌동물병원","강원도 강릉시 율곡로 2858 (옥천동)","645-2289",
"나은동물병원","강원도 강릉시 솔올로 93 (교동)","642-7587",
"강남가축병원","강원도 강릉시 남구길24번길 16 (포남동)","033-645-8871",
"용인동물병원","경기도 용인시 처인구 명지로 17 (역북동)","332-3070",
"제일동물병원","경기도 용인시 처인구 백암면 백암로201번길 24","332-4179",
"포곡동물병원","","334-3304",
"죽전동물병원","경기도 용인시 기흥구 죽전로 53 (보정동, 야후빌딩)","031-266-2993",
"제이엘 동물병원","경기도 용인시 기흥구 평촌2로1번길 9-1 (동백동)","031-285-8275",
"동백동물병원","경기도 용인시 기흥구 동백5로 21-11, 107호 (중동, 동백훼미리프라자 1)","031-693-8627",
"현대동물병원","경기도 용인시 기흥구 신갈로 20 (상갈동)","285-6334",
"레이크동물병원","경기도 용인시 기흥구 평촌1로8번길 11-4 (동백동)","8005-7507",
"대학동물병원","경기도 용인시 수지구 문인로39번길 3-1 (풍덕천동)","261-8277",
"세브란스동물병원","경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)","263-7588",
"로얄벳 동물병원","경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)","031-263-7585",
"펫스토리 동물병원","경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)","031-276-0282",
"강남동물병원","경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)",
"참누리동물병원","경기도 용인시 수지구 만현로 110 (상현동)","031-264-7525",
"애견종합동물병원","강원도 강릉시 경강로 2132 (옥천동)","647-8575",
"강릉동물병원","강원도 강릉시 옥가로 18 (옥천동)","641-7584",
"강릉축협동물병원","강원도 강릉시 용지로 20 (입암동, 강릉축협)","645-2101",
"강원양돈축산업협동조합동물병원","강원도 강릉시 솔올로 9 (교동)","642-2212",
"행복한종합동물병원","강원도 강릉시 경강로 2142 (옥천동)","648-7533",
"도그빌동물병원","강원도 강릉시 율곡로 2858 (옥천동)","645-2289",
"나은동물병원","강원도 강릉시 솔올로 93 (교동)","642-7587",
"강남가축병원","강원도 강릉시 남구길24번길 16 (포남동)","033-645-8871",
"용인동물병원","경기도 용인시 처인구 명지로 17 (역북동)","332-3070",
"제일동물병원","경기도 용인시 처인구 백암면 백암로201번길 24","332-4179",
"포곡동물병원","","334-3304",
"죽전동물병원","경기도 용인시 기흥구 죽전로 53 (보정동, 야후빌딩)","031-266-2993",
"제이엘 동물병원","경기도 용인시 기흥구 평촌2로1번길 9-1 (동백동)","031-285-8275",
"동백동물병원","경기도 용인시 기흥구 동백5로 21-11, 107호 (중동, 동백훼미리프라자 1)","031-693-8627",
"현대동물병원","경기도 용인시 기흥구 신갈로 20 (상갈동)","285-6334",
"레이크동물병원","경기도 용인시 기흥구 평촌1로8번길 11-4 (동백동)","8005-7507",
"대학동물병원","경기도 용인시 수지구 문인로39번길 3-1 (풍덕천동)","261-8277",
"세브란스동물병원","경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)","263-7588",
"로얄벳 동물병원","경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)","031-263-7585",
"펫스토리 동물병원","경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)","031-276-0282",
"강남동물병원","경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)",
"참누리동물병원","경기도 용인시 수지구 만현로 110 (상현동)","031-264-7525",
"한솔동물병원","경기도 용인시 처인구 백암면 삼백로 584","332-7951",
"윤동물병원","경기도 용인시 처인구 백옥대로 1132-1 (김량장동)","335-6318",
"한마음동물병원","경기도 용인시 수지구 풍덕천로 113 (풍덕천동)","265-7512",
"해피동물병원","경기도 용인시 기흥구 용구대로 2450 (보정동, LG전자)","287-7275",
"우리동물병원","경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동)","286-2275",
"쿨펫 동물병원","경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)","031-679-0551",
"해뜰동물병원","경기도 용인시 기흥구 보정로 117 (보정동, 리베로3)","031-889-7556",
"탑 동물병원","경기도 용인시 기흥구 구성로77번길 2 (언남동)","285-7504",
"용인동물병원","경기도 용인시 처인구 명지로 17 (역북동)","332-3070",
"제일동물병원","경기도 용인시 처인구 백암면 백암로201번길 24","332-4179",
"포곡동물병원","","334-3304",
"죽전동물병원","경기도 용인시 기흥구 죽전로 53 (보정동, 야후빌딩)","031-266-2993",
"제이엘 동물병원","경기도 용인시 기흥구 평촌2로1번길 9-1 (동백동)","031-285-8275",
"동백동물병원","경기도 용인시 기흥구 동백5로 21-11, 107호 (중동, 동백훼미리프라자 1)","031-693-8627",
"현대동물병원","경기도 용인시 기흥구 신갈로 20 (상갈동)","285-6334",
"레이크동물병원","경기도 용인시 기흥구 평촌1로8번길 11-4 (동백동)","8005-7507",
"대학동물병원","경기도 용인시 수지구 문인로39번길 3-1 (풍덕천동)","261-8277",
"세브란스동물병원","경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)","263-7588",
"로얄벳 동물병원","경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)","031-263-7585",
"펫스토리 동물병원","경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)","031-276-0282",
"강남동물병원","경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)",
"참누리동물병원","경기도 용인시 수지구 만현로 110 (상현동)","031-264-7525",
"한솔동물병원","경기도 용인시 처인구 백암면 삼백로 584","332-7951",
"윤동물병원","경기도 용인시 처인구 백옥대로 1132-1 (김량장동)","335-6318",
"한마음동물병원","경기도 용인시 수지구 풍덕천로 113 (풍덕천동)","265-7512",
"해피동물병원","경기도 용인시 기흥구 용구대로 2450 (보정동, LG전자)","287-7275",
"우리동물병원","경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동)","286-2275",
"쿨펫 동물병원","경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)","031-679-0551",
"해뜰동물병원","경기도 용인시 기흥구 보정로 117 (보정동, 리베로3)","031-889-7556",
"탑 동물병원","경기도 용인시 기흥구 구성로77번길 2 (언남동)","285-7504",
"어정동물병원","경기도 용인시 기흥구 어정로 134-12 (중동)","031-284-9200",
"초이스동물병원","경기도 용인시 수지구 용구대로 2794 (죽전동)","031-264-7553",
"AP동물병원","경기도 용인시 수지구 수지로 421 (동천동)","031-263-0085",
"24시 서울YES동물병원","경기도 용인시 수지구 현암로 81 (죽전동,벤포스타 101~103호)",
"영동동물병원","경기도 용인시 수지구 현암로 136, 101호 (죽전동, 세종프라자)","031-896-3881",
"가나안동물병원","경기도 용인시 기흥구 구성로 21 (마북동)","286-7556",
"Dr.J동물병원","경기도 용인시 기흥구 흥덕2로87번길 18 (영덕동, 이씨티)","031-215-7975",
"흥덕종합동물병원","경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)","031-217-7119",
"대학동물병원","경기도 용인시 수지구 문인로39번길 3-1 (풍덕천동)","261-8277",
"세브란스동물병원","경기도 용인시 수지구 풍덕천로 135, 103호 (풍덕천동, 요진타워)","263-7588",
"로얄벳 동물병원","경기도 용인시 수지구 수지로 203 (신봉동,이마트수지점 3층)","031-263-7585",
"펫스토리 동물병원","경기도 용인시 수지구 신봉2로 19, 102호 (신봉동,신엘지프라자)","031-276-0282",
"강남동물병원","경기도 용인시 수지구 동천로99번길 3 (동천동, 제일프라자 101~102호)",
"참누리동물병원","경기도 용인시 수지구 만현로 110 (상현동)","031-264-7525",
"한솔동물병원","경기도 용인시 처인구 백암면 삼백로 584","332-7951",
"윤동물병원","경기도 용인시 처인구 백옥대로 1132-1 (김량장동)","335-6318",
"한마음동물병원","경기도 용인시 수지구 풍덕천로 113 (풍덕천동)","265-7512",
"해피동물병원","경기도 용인시 기흥구 용구대로 2450 (보정동, LG전자)","287-7275",
"우리동물병원","경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동)","286-2275",
"쿨펫 동물병원","경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)","031-679-0551",
"해뜰동물병원","경기도 용인시 기흥구 보정로 117 (보정동, 리베로3)","031-889-7556",
"탑 동물병원","경기도 용인시 기흥구 구성로77번길 2 (언남동)","285-7504",
"어정동물병원","경기도 용인시 기흥구 어정로 134-12 (중동)","031-284-9200",
"초이스동물병원","경기도 용인시 수지구 용구대로 2794 (죽전동)","031-264-7553",
"AP동물병원","경기도 용인시 수지구 수지로 421 (동천동)","031-263-0085",
"24시 서울YES동물병원","경기도 용인시 수지구 현암로 81 (죽전동,벤포스타 101~103호)",
"영동동물병원","경기도 용인시 수지구 현암로 136, 101호 (죽전동, 세종프라자)","031-896-3881",
"가나안동물병원","경기도 용인시 기흥구 구성로 21 (마북동)","286-7556",
"Dr.J동물병원","경기도 용인시 기흥구 흥덕2로87번길 18 (영덕동, 이씨티)","031-215-7975",
"흥덕종합동물병원","경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)","031-217-7119",
"리치펫동물병원","경기도 용인시 기흥구 동백중앙로 177 (중동, 동백씨엘뷰 오피스텔)","031-8005-9725",
"튼튼동물병원","경기도 용인시 기흥구 죽현로 29, 102호 (보정동, 현대휴먼프라자)","031-265-7505",
"Wellness clinic 동물병원","경기도 용인시 기흥구 용구대로 2457 (보정동)","031-283-1357",
"애니펫동물병원","경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)","031-266-8898",
"동천동물병원","경기도 용인시 수지구 손곡로 107 (동천동, 대영프라자 102호,201호)","031-265-1175",
"웰 동물병원","경기도 용인시 수지구 광교중앙로 302, 1층 101호 (상현동, 광교지구 블루스퀘어)","031-213-7522",
"가야 동물병원","031)216-8094~5",
"스카이동물병원","경기도 용인시 수지구 신봉1로 68, 106,107호 (신봉동)","896-7590",
"한마음동물병원","경기도 용인시 수지구 풍덕천로 113 (풍덕천동)","265-7512",
"해피동물병원","경기도 용인시 기흥구 용구대로 2450 (보정동, LG전자)","287-7275",
"우리동물병원","경기도 용인시 기흥구 한보라2로14번길 4-14 (보라동)","286-2275",
"쿨펫 동물병원","경기도 용인시 기흥구 동백죽전대로 444 (중동, 쥬네브썬월드빌딩)","031-679-0551",
"해뜰동물병원","경기도 용인시 기흥구 보정로 117 (보정동, 리베로3)","031-889-7556",
"탑 동물병원","경기도 용인시 기흥구 구성로77번길 2 (언남동)","285-7504",
"어정동물병원","경기도 용인시 기흥구 어정로 134-12 (중동)","031-284-9200",
"초이스동물병원","경기도 용인시 수지구 용구대로 2794 (죽전동)","031-264-7553",
"AP동물병원","경기도 용인시 수지구 수지로 421 (동천동)","031-263-0085",
"24시 서울YES동물병원","경기도 용인시 수지구 현암로 81 (죽전동,벤포스타 101~103호)",
"영동동물병원","경기도 용인시 수지구 현암로 136, 101호 (죽전동, 세종프라자)","031-896-3881",
"가나안동물병원","경기도 용인시 기흥구 구성로 21 (마북동)","286-7556",
"Dr.J동물병원","경기도 용인시 기흥구 흥덕2로87번길 18 (영덕동, 이씨티)","031-215-7975",
"흥덕종합동물병원","경기도 용인시 기흥구 흥덕중앙로 59 (영덕동, 용인흥덕노블레스흥덕노블레스)","031-217-7119",
"리치펫동물병원","경기도 용인시 기흥구 동백중앙로 177 (중동, 동백씨엘뷰 오피스텔)","031-8005-9725",
"튼튼동물병원","경기도 용인시 기흥구 죽현로 29, 102호 (보정동, 현대휴먼프라자)","031-265-7505",
"Wellness clinic 동물병원","경기도 용인시 기흥구 용구대로 2457 (보정동)","031-283-1357",
"애니펫동물병원","경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)","031-266-8898",
