"압구정웰동물병원","서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )","3443-0275",
"디오빌 동물병원","서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)","02-2671-0026",
"Dr.수동물병원","서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)","02-785-7582",
"(주)러브펫동물병원","서울특별시 영등포구 영중로 15, 지하1층 102호 (영등포동4가, 타임스퀘어)","02-2634-8275",
"온누리 종합동물병원","서울특별시 영등포구 도신로 186 (신길동,2층)","845-0780",
"더사랑 동물병원","전라북도 군산시 문화로 121 (수송동)","468-7975",
"대소동물병원","충청북도 음성군 대소면 대금로 502","0438837511",
"더본 동물병원","경기도 부천시 중동로262번길 32 (중동, 우영프라자)","0323262992",
"다산동물병원","전라북도 정읍시 충정로 336 (연지동)","536-8275",
"바른동물병원","인천광역시 남구 소성로 136 (학익동)","876-8575",
"마리동물병원","경기도 부천시 여월로 66 (여월동)","672-7379",
"애플동물병원","대구광역시 달서구 진천로 78, 2층 (진천동)","0536331175,010-3898-",
"가나종합동물병원","경상북도 경산시 성암로21길 3-7 (옥산동, 동현빌)","053-813-7583",
"위즈펫동물병원","경기도 안양시 동안구 관악대로 104, 2층 (비산동, 리홈안양이마트)","031-381-7512",
"대방동물병원","서울특별시 영등포구 여의대방로35길 1 (신길동)","833-0309",
"도림동물병원","","841-8341",
"신풍동물종합병원","서울특별시 영등포구 신길로 70 (신길동)","02-835-7572",
"참 동물병원","서울특별시 영등포구 영등포로76길 1 (신길동)","841-0075",
"우신종합동물병원","","849-6509",
"한국동물병원","서울특별시 영등포구 여의대방로 201 (신길동)","847-6759",
"서울동물병원","서울특별시 영등포구 영중로27길 10 (영등포동7가)","2632-8687",
"마루동물병원","2637-7500,010-9944-7",
"애드펫동물병원","서울특별시 영등포구 선유서로 67, 104동 131호 (양평동2가,신동아하이팰리스상가)","2068-2277",
"디오빌 동물병원","서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)","02-2671-0026",
"Dr.수동물병원","서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)","02-785-7582",
"(주)러브펫동물병원","서울특별시 영등포구 영중로 15, 지하1층 102호 (영등포동4가, 타임스퀘어)","02-2634-8275",
"온누리 종합동물병원","서울특별시 영등포구 도신로 186 (신길동,2층)","845-0780",
"유석동물병원","서울특별시 영등포구 여의대방로 11 (신길동)","833-7554",
"I-pet 동물병원","서울특별시 영등포구 여의동로3길 10 (여의도동,자이상가 501동 109호)","786-7582",
"왈츠동물병원","서울특별시 영등포구 가마산로 324 (대림동)","02-834-7582",
"도그플러스동물병원","서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)","02-2069-0082",
"영등포동물병원","서울특별시 영등포구 영등포로 131-2 (당산동1가)","2633-9991",
"한가람동물의료센터","서울특별시 영등포구 영등포로 387, 1층 (신길동)","02-844-7775",
"미소로동물병원","서울특별시 영등포구 영신로 238 (영등포동8가)","2679-9997",
"진 동물병원","울산광역시 남구 돋질로 343 (삼산동)","903-8181",
"위즈펫동물병원","경기도 안양시 동안구 관악대로 104, 2층 (비산동, 리홈안양이마트)","031-381-7512",
"대방동물병원","서울특별시 영등포구 여의대방로35길 1 (신길동)","833-0309",
"도림동물병원","","841-8341",
"신풍동물종합병원","서울특별시 영등포구 신길로 70 (신길동)","02-835-7572",
"참 동물병원","서울특별시 영등포구 영등포로76길 1 (신길동)","841-0075",
"우신종합동물병원","","849-6509",
"한국동물병원","서울특별시 영등포구 여의대방로 201 (신길동)","847-6759",
"서울동물병원","서울특별시 영등포구 영중로27길 10 (영등포동7가)","2632-8687",
"마루동물병원","2637-7500,010-9944-7",
"애드펫동물병원","서울특별시 영등포구 선유서로 67, 104동 131호 (양평동2가,신동아하이팰리스상가)","2068-2277",
"디오빌 동물병원","서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)","02-2671-0026",
"Dr.수동물병원","서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)","02-785-7582",
"(주)러브펫동물병원","서울특별시 영등포구 영중로 15, 지하1층 102호 (영등포동4가, 타임스퀘어)","02-2634-8275",
"온누리 종합동물병원","서울특별시 영등포구 도신로 186 (신길동,2층)","845-0780",
"유석동물병원","서울특별시 영등포구 여의대방로 11 (신길동)","833-7554",
"I-pet 동물병원","서울특별시 영등포구 여의동로3길 10 (여의도동,자이상가 501동 109호)","786-7582",
"왈츠동물병원","서울특별시 영등포구 가마산로 324 (대림동)","02-834-7582",
"도그플러스동물병원","서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)","02-2069-0082",
"영등포동물병원","서울특별시 영등포구 영등포로 131-2 (당산동1가)","2633-9991",
"한가람동물의료센터","서울특별시 영등포구 영등포로 387, 1층 (신길동)","02-844-7775",
"미소로동물병원","서울특별시 영등포구 영신로 238 (영등포동8가)","2679-9997",
"진 동물병원","울산광역시 남구 돋질로 343 (삼산동)","903-8181",
"다올 동물병원","대전광역시 대덕구 대전로 1013 (오정동)","623-7575",
"나우동물의료센터","충청남도 천안시 서북구 동서대로 7, 2층 (백석동, 이현빌딩)","041-555-2575",
"이리온 동물병원","인천광역시 연수구 송도국제대로 165, 지하2층 (송도동, 홈플러스 복합쇼핑몰(송도점))",
"캐나다동물병원","서울특별시 동작구 상도로 111 (상도동)","070-4300-3938",
"준동물병원","경상남도 양산시 물금읍 증산역로 138, 201호 (지오타워)","055-381-7532",
"스누피동물병원","경기도 군포시 산본로343번길 7, 101호,102호,지101호호 (산본동, 창선빌딩)","031-397-0071",
"늘솜동물병원","경기도 의왕시 포일로 59, 3호,4호 (포일동, 호성상가)","424-7887",
"수동물병원","경상남도 양산시 동면 금오13길 18, 101호 (동진그린타워)","055-388-7545",
"마루동물병원","2637-7500,010-9944-7",
"애드펫동물병원","서울특별시 영등포구 선유서로 67, 104동 131호 (양평동2가,신동아하이팰리스상가)","2068-2277",
"디오빌 동물병원","서울특별시 영등포구 당산로 222 (당산동5가,당산디오빌 1층 103-3)","02-2671-0026",
"Dr.수동물병원","서울특별시 영등포구 국제금융로 79 (여의도동,롯데슈퍼 2층)","02-785-7582",
"(주)러브펫동물병원","서울특별시 영등포구 영중로 15, 지하1층 102호 (영등포동4가, 타임스퀘어)","02-2634-8275",
"온누리 종합동물병원","서울특별시 영등포구 도신로 186 (신길동,2층)","845-0780",
"유석동물병원","서울특별시 영등포구 여의대방로 11 (신길동)","833-7554",
"I-pet 동물병원","서울특별시 영등포구 여의동로3길 10 (여의도동,자이상가 501동 109호)","786-7582",
"왈츠동물병원","서울특별시 영등포구 가마산로 324 (대림동)","02-834-7582",
"도그플러스동물병원","서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)","02-2069-0082",
"영등포동물병원","서울특별시 영등포구 영등포로 131-2 (당산동1가)","2633-9991",
"한가람동물의료센터","서울특별시 영등포구 영등포로 387, 1층 (신길동)","02-844-7775",
"미소로동물병원","서울특별시 영등포구 영신로 238 (영등포동8가)","2679-9997",
"진 동물병원","울산광역시 남구 돋질로 343 (삼산동)","903-8181",
"다올 동물병원","대전광역시 대덕구 대전로 1013 (오정동)","623-7575",
"나우동물의료센터","충청남도 천안시 서북구 동서대로 7, 2층 (백석동, 이현빌딩)","041-555-2575",
"이리온 동물병원","인천광역시 연수구 송도국제대로 165, 지하2층 (송도동, 홈플러스 복합쇼핑몰(송도점))",
"캐나다동물병원","서울특별시 동작구 상도로 111 (상도동)","070-4300-3938",
"준동물병원","경상남도 양산시 물금읍 증산역로 138, 201호 (지오타워)","055-381-7532",
"스누피동물병원","경기도 군포시 산본로343번길 7, 101호,102호,지101호호 (산본동, 창선빌딩)","031-397-0071",
"늘솜동물병원","경기도 의왕시 포일로 59, 3호,4호 (포일동, 호성상가)","424-7887",
"수동물병원","경상남도 양산시 동면 금오13길 18, 101호 (동진그린타워)","055-388-7545",
"우리집동물병원","경상북도 경산시 경안로 249 (중방동)","053-744-5825",
"김동물병원","충청북도 괴산군 사리면 문화2길 1",
"24시 글로리 동물병원","서울특별시 금천구 시흥대로 483 (독산동)","02-855-8575",
"라움동물병원","경기도 김포시 태장로 820, 101호 (장기동, 엠프라자)",
"문동물병원(출장진료전문병원)","충청북도 충주시 대소원면 용관길 16, 1층",
"국립축산과학원 난지축산연구소 동물병원","제주특별자치도 제주시 아연로 281 (오등동, 난지농업연구소)",
"미사늘봄동물병원","경기도 하남시 미사강변북로30번길 104, 1층 (망월동)","031-793-8875",
"한국동물혈액은행 동물병원","강원도 속초시 번영로129번길 7-17 (동명동)",
"왈츠동물병원","서울특별시 영등포구 가마산로 324 (대림동)","02-834-7582",
"도그플러스동물병원","서울특별시 영등포구 당산로 42, 4층 (문래동3가, 삼성홈플러스빌딩)","02-2069-0082",
"영등포동물병원","서울특별시 영등포구 영등포로 131-2 (당산동1가)","2633-9991",
"한가람동물의료센터","서울특별시 영등포구 영등포로 387, 1층 (신길동)","02-844-7775",
"미소로동물병원","서울특별시 영등포구 영신로 238 (영등포동8가)","2679-9997",
"진 동물병원","울산광역시 남구 돋질로 343 (삼산동)","903-8181",
"다올 동물병원","대전광역시 대덕구 대전로 1013 (오정동)","623-7575",
"나우동물의료센터","충청남도 천안시 서북구 동서대로 7, 2층 (백석동, 이현빌딩)","041-555-2575",
"이리온 동물병원","인천광역시 연수구 송도국제대로 165, 지하2층 (송도동, 홈플러스 복합쇼핑몰(송도점))",
"캐나다동물병원","서울특별시 동작구 상도로 111 (상도동)","070-4300-3938",
"준동물병원","경상남도 양산시 물금읍 증산역로 138, 201호 (지오타워)","055-381-7532",
"스누피동물병원","경기도 군포시 산본로343번길 7, 101호,102호,지101호호 (산본동, 창선빌딩)","031-397-0071",
"늘솜동물병원","경기도 의왕시 포일로 59, 3호,4호 (포일동, 호성상가)","424-7887",
"수동물병원","경상남도 양산시 동면 금오13길 18, 101호 (동진그린타워)","055-388-7545",
"우리집동물병원","경상북도 경산시 경안로 249 (중방동)","053-744-5825",
"김동물병원","충청북도 괴산군 사리면 문화2길 1",
"24시 글로리 동물병원","서울특별시 금천구 시흥대로 483 (독산동)","02-855-8575",
"라움동물병원","경기도 김포시 태장로 820, 101호 (장기동, 엠프라자)",
"문동물병원(출장진료전문병원)","충청북도 충주시 대소원면 용관길 16, 1층",
"국립축산과학원 난지축산연구소 동물병원","제주특별자치도 제주시 아연로 281 (오등동, 난지농업연구소)",
"미사늘봄동물병원","경기도 하남시 미사강변북로30번길 104, 1층 (망월동)","031-793-8875",
"한국동물혈액은행 동물병원","강원도 속초시 번영로129번길 7-17 (동명동)",
"봄동물병원","경기도 용인시 기흥구 서천서로12번길 4-8 (서천동)","031-203-4727",
"이선동물병원","경상북도 포항시 북구 새천년대로1076번길 2 (두호동)","0542411003",
"예담동물병원","전라남도 순천시 해룡면 조례못등2길 3 (황금부동산)",
"중앙동물병원","경기도 양평군 양평읍 중앙로 71-1","031-772-1261",
"함께하는 동물병원","경상북도 경산시 압량면 화랑로 290","817-9111",
"늘사랑동물병원","전라남도 여수시 무선로 179 (선원동)","061-686-0275",
"한마음 동물의료센터","경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)","031-244-0117",
"담은동물병원","서울특별시 은평구 통일로 796, 상가동 지하2층 128호 (불광동, 북한산힐스테이트7차)","02-356-9475",
"이리온 동물병원","인천광역시 연수구 송도국제대로 165, 지하2층 (송도동, 홈플러스 복합쇼핑몰(송도점))",
"캐나다동물병원","서울특별시 동작구 상도로 111 (상도동)","070-4300-3938",
"준동물병원","경상남도 양산시 물금읍 증산역로 138, 201호 (지오타워)","055-381-7532",
"스누피동물병원","경기도 군포시 산본로343번길 7, 101호,102호,지101호호 (산본동, 창선빌딩)","031-397-0071",
"늘솜동물병원","경기도 의왕시 포일로 59, 3호,4호 (포일동, 호성상가)","424-7887",
"수동물병원","경상남도 양산시 동면 금오13길 18, 101호 (동진그린타워)","055-388-7545",
"우리집동물병원","경상북도 경산시 경안로 249 (중방동)","053-744-5825",
"김동물병원","충청북도 괴산군 사리면 문화2길 1",
"24시 글로리 동물병원","서울특별시 금천구 시흥대로 483 (독산동)","02-855-8575",
"라움동물병원","경기도 김포시 태장로 820, 101호 (장기동, 엠프라자)",
"문동물병원(출장진료전문병원)","충청북도 충주시 대소원면 용관길 16, 1층",
"국립축산과학원 난지축산연구소 동물병원","제주특별자치도 제주시 아연로 281 (오등동, 난지농업연구소)",
"미사늘봄동물병원","경기도 하남시 미사강변북로30번길 104, 1층 (망월동)","031-793-8875",
"한국동물혈액은행 동물병원","강원도 속초시 번영로129번길 7-17 (동명동)",
"봄동물병원","경기도 용인시 기흥구 서천서로12번길 4-8 (서천동)","031-203-4727",
"이선동물병원","경상북도 포항시 북구 새천년대로1076번길 2 (두호동)","0542411003",
"예담동물병원","전라남도 순천시 해룡면 조례못등2길 3 (황금부동산)",
"중앙동물병원","경기도 양평군 양평읍 중앙로 71-1","031-772-1261",
"함께하는 동물병원","경상북도 경산시 압량면 화랑로 290","817-9111",
"늘사랑동물병원","전라남도 여수시 무선로 179 (선원동)","061-686-0275",
"한마음 동물의료센터","경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)","031-244-0117",
"담은동물병원","서울특별시 은평구 통일로 796, 상가동 지하2층 128호 (불광동, 북한산힐스테이트7차)","02-356-9475",
"신세계동물의료센터","경상남도 양산시 물금읍 새실로 159 (나래메트로시티)","055-367-9123",
"김동물병원","전라북도 완주군 상관면 춘향로 4144",
"원동물병원","서울특별시 강남구 역삼로 409, 1층 103B호 (대치동, 우성빌딩)","02-555-6835",
"수지현 동물병원","광주광역시 남구 봉선로 77, 1,2층 (주월동, 천송빌딩)","062-959-5900",
"이솝동물메디컬","경상남도 진주시 남강로309번길 20 (평거동)","055-748-7500",
"24시동물병원 공감","광주광역시 광산구 장신로 72, 101호 (장덕동)","062-716-2979",
"스마일동물병원","전라북도 전주시 덕진구 천마산로 65 (송천동2가)","0632731202",
"더원동물의료센터","부산광역시 부산진구 새싹로 218, 1층, 지하1층 (초읍동)","051-808-5550",
"24시 글로리 동물병원","서울특별시 금천구 시흥대로 483 (독산동)","02-855-8575",
"라움동물병원","경기도 김포시 태장로 820, 101호 (장기동, 엠프라자)",
"문동물병원(출장진료전문병원)","충청북도 충주시 대소원면 용관길 16, 1층",
"국립축산과학원 난지축산연구소 동물병원","제주특별자치도 제주시 아연로 281 (오등동, 난지농업연구소)",
"미사늘봄동물병원","경기도 하남시 미사강변북로30번길 104, 1층 (망월동)","031-793-8875",
"한국동물혈액은행 동물병원","강원도 속초시 번영로129번길 7-17 (동명동)",
"봄동물병원","경기도 용인시 기흥구 서천서로12번길 4-8 (서천동)","031-203-4727",
"이선동물병원","경상북도 포항시 북구 새천년대로1076번길 2 (두호동)","0542411003",
"예담동물병원","전라남도 순천시 해룡면 조례못등2길 3 (황금부동산)",
"중앙동물병원","경기도 양평군 양평읍 중앙로 71-1","031-772-1261",
"함께하는 동물병원","경상북도 경산시 압량면 화랑로 290","817-9111",
"늘사랑동물병원","전라남도 여수시 무선로 179 (선원동)","061-686-0275",
"한마음 동물의료센터","경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)","031-244-0117",
"담은동물병원","서울특별시 은평구 통일로 796, 상가동 지하2층 128호 (불광동, 북한산힐스테이트7차)","02-356-9475",
"신세계동물의료센터","경상남도 양산시 물금읍 새실로 159 (나래메트로시티)","055-367-9123",
"김동물병원","전라북도 완주군 상관면 춘향로 4144",
"원동물병원","서울특별시 강남구 역삼로 409, 1층 103B호 (대치동, 우성빌딩)","02-555-6835",
"수지현 동물병원","광주광역시 남구 봉선로 77, 1,2층 (주월동, 천송빌딩)","062-959-5900",
"이솝동물메디컬","경상남도 진주시 남강로309번길 20 (평거동)","055-748-7500",
"24시동물병원 공감","광주광역시 광산구 장신로 72, 101호 (장덕동)","062-716-2979",
"스마일동물병원","전라북도 전주시 덕진구 천마산로 65 (송천동2가)","0632731202",
"더원동물의료센터","부산광역시 부산진구 새싹로 218, 1층, 지하1층 (초읍동)","051-808-5550",
"주주종합동물병원","인천광역시 부평구 경인로 1069, 1층 (부개동)","032-505-7262",
"김세영 Poultry Clinic","경기도 이천시 신둔면 경충대로 3166",
"한성동물병원(산업동물 출장진료전문동물병원)","경기도 파주시 적성면 솥뒤로 95","031-958-7511",
"유구","충청남도 공주시 장척로 76 (송선동)",
"24시 올리몰스 동물 메디컬 센터","전라북도 전주시 덕진구 송천중앙로 213 (송천동1가)","0632757979",
"소망동물병원","서울특별시 마포구 신촌로 258, 1,2층 (아현동)","7197502",
"중산동물병원","울산광역시 울주군 삼남면 향교로 164 (울산교동리슈빌아파트 상가 2층 202호)",
"삼화 우수한동물병원","제주특별자치도 제주시 건주로 65 (도련일동)",
"예담동물병원","전라남도 순천시 해룡면 조례못등2길 3 (황금부동산)",
"중앙동물병원","경기도 양평군 양평읍 중앙로 71-1","031-772-1261",
"함께하는 동물병원","경상북도 경산시 압량면 화랑로 290","817-9111",
"늘사랑동물병원","전라남도 여수시 무선로 179 (선원동)","061-686-0275",
"한마음 동물의료센터","경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)","031-244-0117",
"담은동물병원","서울특별시 은평구 통일로 796, 상가동 지하2층 128호 (불광동, 북한산힐스테이트7차)","02-356-9475",
"신세계동물의료센터","경상남도 양산시 물금읍 새실로 159 (나래메트로시티)","055-367-9123",
"김동물병원","전라북도 완주군 상관면 춘향로 4144",
"원동물병원","서울특별시 강남구 역삼로 409, 1층 103B호 (대치동, 우성빌딩)","02-555-6835",
"수지현 동물병원","광주광역시 남구 봉선로 77, 1,2층 (주월동, 천송빌딩)","062-959-5900",
"이솝동물메디컬","경상남도 진주시 남강로309번길 20 (평거동)","055-748-7500",
"24시동물병원 공감","광주광역시 광산구 장신로 72, 101호 (장덕동)","062-716-2979",
"스마일동물병원","전라북도 전주시 덕진구 천마산로 65 (송천동2가)","0632731202",
"더원동물의료센터","부산광역시 부산진구 새싹로 218, 1층, 지하1층 (초읍동)","051-808-5550",
"주주종합동물병원","인천광역시 부평구 경인로 1069, 1층 (부개동)","032-505-7262",
"김세영 Poultry Clinic","경기도 이천시 신둔면 경충대로 3166",
"한성동물병원(산업동물 출장진료전문동물병원)","경기도 파주시 적성면 솥뒤로 95","031-958-7511",
"유구","충청남도 공주시 장척로 76 (송선동)",
"24시 올리몰스 동물 메디컬 센터","전라북도 전주시 덕진구 송천중앙로 213 (송천동1가)","0632757979",
"소망동물병원","서울특별시 마포구 신촌로 258, 1,2층 (아현동)","7197502",
"중산동물병원","울산광역시 울주군 삼남면 향교로 164 (울산교동리슈빌아파트 상가 2층 202호)",
"삼화 우수한동물병원","제주특별자치도 제주시 건주로 65 (도련일동)",
"녹양 돌봄 동물병원","경기도 의정부시 비우로 100, 1층 (녹양동)",
"동인천동물병원","인천광역시 중구 샛골로 59, 1층 103호 (도원동)","882-2980",
"경동동물병원","인천광역시 중구 개항로 68 (경동)","765-9988",
"한양한방동물병원","인천광역시 중구 제물량로 150-1 (신포동)","761-6560(010-8902-81",
"신공항동물병원","인천광역시 중구 운중로 33 (운남동, 영종우체국)","751-4598",
"라파엘 동물병원","인천광역시 중구 인중로 134 (신생동,이마트 동인천점 3층)","777-0975",
"원흥동물의료센터","경기도 고양시 덕양구 도래울로 40, 201호 (도내동, 예승골드프라자)","031-966-3328",
"현대동물병원","인천광역시 중구 제물량로 60-1 (신흥동3가)",
"원동물병원","서울특별시 강남구 역삼로 409, 1층 103B호 (대치동, 우성빌딩)","02-555-6835",
"수지현 동물병원","광주광역시 남구 봉선로 77, 1,2층 (주월동, 천송빌딩)","062-959-5900",
"이솝동물메디컬","경상남도 진주시 남강로309번길 20 (평거동)","055-748-7500",
"24시동물병원 공감","광주광역시 광산구 장신로 72, 101호 (장덕동)","062-716-2979",
"스마일동물병원","전라북도 전주시 덕진구 천마산로 65 (송천동2가)","0632731202",
"더원동물의료센터","부산광역시 부산진구 새싹로 218, 1층, 지하1층 (초읍동)","051-808-5550",
"주주종합동물병원","인천광역시 부평구 경인로 1069, 1층 (부개동)","032-505-7262",
"김세영 Poultry Clinic","경기도 이천시 신둔면 경충대로 3166",
"한성동물병원(산업동물 출장진료전문동물병원)","경기도 파주시 적성면 솥뒤로 95","031-958-7511",
"유구","충청남도 공주시 장척로 76 (송선동)",
"24시 올리몰스 동물 메디컬 센터","전라북도 전주시 덕진구 송천중앙로 213 (송천동1가)","0632757979",
"소망동물병원","서울특별시 마포구 신촌로 258, 1,2층 (아현동)","7197502",
"중산동물병원","울산광역시 울주군 삼남면 향교로 164 (울산교동리슈빌아파트 상가 2층 202호)",
"삼화 우수한동물병원","제주특별자치도 제주시 건주로 65 (도련일동)",
"녹양 돌봄 동물병원","경기도 의정부시 비우로 100, 1층 (녹양동)",
"동인천동물병원","인천광역시 중구 샛골로 59, 1층 103호 (도원동)","882-2980",
"경동동물병원","인천광역시 중구 개항로 68 (경동)","765-9988",
"한양한방동물병원","인천광역시 중구 제물량로 150-1 (신포동)","761-6560(010-8902-81",
"신공항동물병원","인천광역시 중구 운중로 33 (운남동, 영종우체국)","751-4598",
"라파엘 동물병원","인천광역시 중구 인중로 134 (신생동,이마트 동인천점 3층)","777-0975",
"원흥동물의료센터","경기도 고양시 덕양구 도래울로 40, 201호 (도내동, 예승골드프라자)","031-966-3328",
"현대동물병원","인천광역시 중구 제물량로 60-1 (신흥동3가)",
"참 동물병원","인천광역시 중구 우현로 51 (내동)","772-7533",
"조인성 동물병원","인천광역시 중구 연안부두로53번길 35, A동 2층 (항동7가, 예지상가)",
"하늘동물병원","인천광역시 중구 영종대로 90 (운서동,시에로빌 103호)",
"위드펫동물병원","인천광역시 중구 하늘달빛로64번길 4-0, 101,102호 (중산동, JK프라자)",
"신세계동물병원","경상북도 영주시 시청로 20 (휴천동)","638-7975",
"울산 착한동물병원","울산광역시 북구 매곡1로 6, 2층 (매곡동)","052-708-0119",
"숲속동물병원","경기도 시흥시 삼미시장1길 39, 1층 (신천동)","031-317-8275",
"센텀동물병원","경상남도 창원시 진해구 여좌로 8 (여좌동, 센텀종합동물병원)","055-541-0075",
"한성동물병원(산업동물 출장진료전문동물병원)","경기도 파주시 적성면 솥뒤로 95","031-958-7511",
"유구","충청남도 공주시 장척로 76 (송선동)",
"24시 올리몰스 동물 메디컬 센터","전라북도 전주시 덕진구 송천중앙로 213 (송천동1가)","0632757979",
"소망동물병원","서울특별시 마포구 신촌로 258, 1,2층 (아현동)","7197502",
"중산동물병원","울산광역시 울주군 삼남면 향교로 164 (울산교동리슈빌아파트 상가 2층 202호)",
"삼화 우수한동물병원","제주특별자치도 제주시 건주로 65 (도련일동)",
"녹양 돌봄 동물병원","경기도 의정부시 비우로 100, 1층 (녹양동)",
"동인천동물병원","인천광역시 중구 샛골로 59, 1층 103호 (도원동)","882-2980",
"경동동물병원","인천광역시 중구 개항로 68 (경동)","765-9988",
"한양한방동물병원","인천광역시 중구 제물량로 150-1 (신포동)","761-6560(010-8902-81",
"신공항동물병원","인천광역시 중구 운중로 33 (운남동, 영종우체국)","751-4598",
"라파엘 동물병원","인천광역시 중구 인중로 134 (신생동,이마트 동인천점 3층)","777-0975",
"원흥동물의료센터","경기도 고양시 덕양구 도래울로 40, 201호 (도내동, 예승골드프라자)","031-966-3328",
"현대동물병원","인천광역시 중구 제물량로 60-1 (신흥동3가)",
"참 동물병원","인천광역시 중구 우현로 51 (내동)","772-7533",
"조인성 동물병원","인천광역시 중구 연안부두로53번길 35, A동 2층 (항동7가, 예지상가)",
"하늘동물병원","인천광역시 중구 영종대로 90 (운서동,시에로빌 103호)",
"위드펫동물병원","인천광역시 중구 하늘달빛로64번길 4-0, 101,102호 (중산동, JK프라자)",
"신세계동물병원","경상북도 영주시 시청로 20 (휴천동)","638-7975",
"울산 착한동물병원","울산광역시 북구 매곡1로 6, 2층 (매곡동)","052-708-0119",
"숲속동물병원","경기도 시흥시 삼미시장1길 39, 1층 (신천동)","031-317-8275",
"센텀동물병원","경상남도 창원시 진해구 여좌로 8 (여좌동, 센텀종합동물병원)","055-541-0075",
"도깨비동물병원","경상북도 포항시 남구 지곡로 253, 102동 206호 (지곡동, 애드빌 상가)","0542817582",
"천안모아동물병원","충청남도 천안시 서북구 불당34길 26, 1층 9,10,11호 (불당동)","041-554-7700",
"24시 서울 탑 동물병원","서울특별시 양천구 중앙로 237, 1층 (신정동)","02-2601-8875",
"라라라동물병원","경기도 동두천시 정장로 20-6, 3층 (생연동)",
"베이동물병원","서울특별시 용산구 이촌로 248, 11동 102호 (이촌동, 한강맨션)","02-749-7588",
"쿨펫동물병원","서울특별시 광진구 아차산로 272 (자양동, 이마트 자양점)","02-2024-1253",
"금천 24시 K동물의료센터","서울특별시 금천구 시흥대로 251 (시흥동, 도일산호시티빌)",
"동물병원맥","부산광역시 북구 화명대로 68, 상가동동 304층 305호 (화명동, e편한세상화명힐스)","051-361-7581",
"경동동물병원","인천광역시 중구 개항로 68 (경동)","765-9988",
"한양한방동물병원","인천광역시 중구 제물량로 150-1 (신포동)","761-6560(010-8902-81",
"신공항동물병원","인천광역시 중구 운중로 33 (운남동, 영종우체국)","751-4598",
"라파엘 동물병원","인천광역시 중구 인중로 134 (신생동,이마트 동인천점 3층)","777-0975",
"원흥동물의료센터","경기도 고양시 덕양구 도래울로 40, 201호 (도내동, 예승골드프라자)","031-966-3328",
"현대동물병원","인천광역시 중구 제물량로 60-1 (신흥동3가)",
"참 동물병원","인천광역시 중구 우현로 51 (내동)","772-7533",
"조인성 동물병원","인천광역시 중구 연안부두로53번길 35, A동 2층 (항동7가, 예지상가)",
"하늘동물병원","인천광역시 중구 영종대로 90 (운서동,시에로빌 103호)",
"위드펫동물병원","인천광역시 중구 하늘달빛로64번길 4-0, 101,102호 (중산동, JK프라자)",
"신세계동물병원","경상북도 영주시 시청로 20 (휴천동)","638-7975",
"울산 착한동물병원","울산광역시 북구 매곡1로 6, 2층 (매곡동)","052-708-0119",
"숲속동물병원","경기도 시흥시 삼미시장1길 39, 1층 (신천동)","031-317-8275",
"센텀동물병원","경상남도 창원시 진해구 여좌로 8 (여좌동, 센텀종합동물병원)","055-541-0075",
"도깨비동물병원","경상북도 포항시 남구 지곡로 253, 102동 206호 (지곡동, 애드빌 상가)","0542817582",
"천안모아동물병원","충청남도 천안시 서북구 불당34길 26, 1층 9,10,11호 (불당동)","041-554-7700",
"24시 서울 탑 동물병원","서울특별시 양천구 중앙로 237, 1층 (신정동)","02-2601-8875",
"라라라동물병원","경기도 동두천시 정장로 20-6, 3층 (생연동)",
"베이동물병원","서울특별시 용산구 이촌로 248, 11동 102호 (이촌동, 한강맨션)","02-749-7588",
"쿨펫동물병원","서울특별시 광진구 아차산로 272 (자양동, 이마트 자양점)","02-2024-1253",
"금천 24시 K동물의료센터","서울특별시 금천구 시흥대로 251 (시흥동, 도일산호시티빌)",
"동물병원맥","부산광역시 북구 화명대로 68, 상가동동 304층 305호 (화명동, e편한세상화명힐스)","051-361-7581",
"국립축산과학원 가금연구소 동물병원","강원도 평창군 대관령면 대관령마루길 321-11 (고령지시험장)","033-3309500",
"24시동탄윌동물의료센터","경기도 화성시 동탄반석로 156 (반송동, 동탄하이페리온)","031-831-3531",
"종합","인천광역시 강화군 강화읍 강화대로 378","934-2570",
"베스트","인천광역시 강화군 강화읍 강화대로 217","934-9340",
"서울동물","인천광역시 강화군 강화읍 충렬사로 6, 2층 202호","933-2729",
"한마음","인천광역시 강화군 강화읍 강화대로 368","933-6858",
"바울 동물병원","인천광역시 강화군 강화읍 남문로 30","933-9765",
